100	6.1	1.28	534.03	
200	5.955	1.26	583.945	
300	5.956666666666667	1.25	570.0833333333334	
400	5.9525	1.2625	571.9675	
500	5.956	1.268	576.266	
600	5.955	1.2883333333333333	574.7133333333334	
700	5.93	1.302857142857143	562.3371428571429	
800	5.91875	1.32375	561.1175	
900	5.863333333333333	1.3377777777777777	572.9422222222222	
1000	5.813	1.351	574.167	
1100	5.792727272727273	1.3454545454545455	590.2045454545455	
1200	5.781666666666666	1.3566666666666667	596.535	
1300	5.748461538461538	1.3646153846153846	604.9723076923077	
1400	5.753571428571429	1.3635714285714287	606.9335714285714	
1500	5.736	1.37	605.7706666666667	
1600	5.731875	1.375	609.865	
1700	5.731764705882353	1.3723529411764706	616.2758823529412	
1800	5.706666666666667	1.3827777777777779	615.4066666666666	
1900	5.698947368421052	1.3831578947368421	620.7210526315789	
2000	5.6925	1.38	624.225	
2100	5.676666666666667	1.3842857142857143	623.542380952381	
2200	5.675909090909091	1.3781818181818182	624.6395454545454	
2300	5.679565217391304	1.378695652173913	626.1726086956522	
2400	5.677083333333333	1.3783333333333334	623.6854166666667	
2500	5.6844	1.3716	621.7524	
2600	5.684230769230769	1.3688461538461538	617.6188461538461	
2700	5.685185185185185	1.3685185185185185	616.1237037037037	
2800	5.686071428571428	1.3660714285714286	615.5839285714286	
2900	5.678275862068966	1.370344827586207	614.4586206896552	
3000	5.671666666666667	1.3783333333333334	610.532	
3100	5.66258064516129	1.3864516129032258	608.9916129032258	
3200	5.6571875	1.3921875	608.1746875	
3300	5.649090909090909	1.4	606.4121212121212	
3400	5.6444117647058825	1.4047058823529412	604.6479411764706	
3500	5.636	1.4094285714285715	604.6645714285714	
3600	5.6325	1.4141666666666666	604.1036111111111	
3700	5.6302702702702705	1.4181081081081082	603.8091891891892	
3800	5.626578947368421	1.4152631578947368	604.431052631579	
3900	5.622564102564103	1.4123076923076923	604.8569230769231	
4000	5.62225	1.41225	605.5715	
4100	5.618536585365853	1.4129268292682926	606.4114634146341	
4200	5.614285714285714	1.4116666666666666	607.2080952380952	
